artist,title,lyric,track_id,danceability,energy,loudness,mode,acousticness,valence,tempo
  Justin Timberlake  ,Mirrors (Radio Edit),Arent you somethin to admire Cause your shine is somethin like a mirror And I cant help but notice You reflect in this heart of mine If you ever feel alone and The glare makes me hard to find Just know that Im always Parallel on the other side Cause with your hand in my hand and a pocket full of soul I can tell you theres no place we couldnt go Just put your hand on the past Im here tryin to pull you through You just gotta be strong I dont wanna lose you now Im lookin right at the other half of me The biggest scene is set in my heart Theres a space but now youre home Show me how to fight for now And Ill tell you baby it was easy Comin back into you once I figured it out You were right here all along Its like youre my mirror My mirror staring back at me I couldnt get any bigger With anyone else beside me And now its clear as this promise That were making Two reflections into one Cause its like youre my mirror My mirror staring back at me staring back at me Arent you somethin an original Cause it doesnt seem really as simple And I cant help but stare cause I see truth somewhere in your eyes I cant ever change without you You reflect me I love that about you And if I could I Would look at us all the time Cause with your hand in my hand and a pocket full of soap I can tell you theres no place we couldnt go Just put your hand on the past Im here tryin to pull you through You just gotta be strong I dont wanna lose you now Im lookin right at the other half of me The biggest scene is set in my heart Theres a space but now youre home Show me how to fight for now And Ill tell you baby it was easy Comin back into you once I figured it out You were right here all along Its like youre my mirror My mirror staring back at me I couldnt get any bigger With anyone else beside me And now its clear as this promise That were making Two reflections into one Cause its like youre my mirror My mirror staring back at me staring back at me Yesterday is history Tomorrows a mystery I can see you lookin back at me Keep your eyes on me Baby keep your eyes on me I dont wanna lose you now Im lookin right at the other half of me The biggest scene is set in my heart Theres a space and now youre home Show me how to fight for now And Ill tell you baby it was easy Comin back into you once I figured it out You were right here all along Its like youre my mirror My mirror staring back at me I couldnt get any bigger With anyone else beside me And now its clear as this promise That were making Two reflections into one Cause its like youre my mirror My mirror staring back at me staring back at me,6ToFxXRBtl5TJFEyIoYK3f,0.578,0.6,-5.7,1,0.144,0.646,76.999
  Fergie  ,Finally (Feat. John Legend),Ummmmmmmmmmmm    Ever since I was a baby girl I had a dream Cinderella theme Crazy as it seems  Always knew that deep inside that there would come a day When I would have to way  Make so many mistakes  I could'nt comprehend As I watched it unfold  This classic story told I left it in the cold  Walking through an open door that led me back to you  Each one unlockingmore of the truth  I finally stopped trippingon my youth  I finally got lostinside of you  I finally know thatI needed to grow  And finally my maze has been solved    Finally now my destiny can begin  Though it will havea different set  Something strange and new is happening  Finally now my life doesn't seem so bad  Its the best that I've ever had  Give my love to him finally    Ummmmmmmmmmmmmm    I remember the beggining you already knew  I acted like a fool just trying to be cool  Fronting like it didn't matter I just ran away  On another face was lost in my own space  Found what itslike to hurt selfishly  Scared to give of me afraid to just believe  I was in a jealous in secure pathetic place  Stumbled through the nets that I have made    Finally got out ofmy own way  I've finally startedliving for today  I finally know thatI needed to grow  And finally my maze has been solved  Finally now my destiny can begin  Though it will have a different set  Something strange andnew is happening  Finally now my life doesn't seem so bad  Its the best that I've ever had  Give my love to him finally    Ummmmmmmmmmmmmm    Finally Finally  Finally  Now my destiny can begin  Though it will have a different set  Something beautiful is happening happening  Finally now my life doesn't seem so bad  Its the best that I've ever had  Give my love to him finally  Ohhhhhhhhhh  Finally Finally  Finally,2pwHxJa9jIokTHQIS01TzR,0.379,0.348,-6.954,1,0.933,0.202,114.378
  Madonna  ,Devil Wouldn`t Recognize You,"As quiet as it is tonight  You'd almost think you were safe  Your eyes are full of surprises  They cannot predict my fate    Waiting underneath the stars  There's something you should know  The angels, they surround my heart  Telling me to let you go    Bridge:    I bet he couldn't  I bet he couldn't recognize  (First time:) But I played right into it  (Second time:) I still played right into it  Who am I to criticize  Somehow I'll get through it  And you won't even realize  Falling through your own disguise    Chorus:    It's like over and over  You're pushing me right down to the floor  I should just walk away  Over and over  I keep on coming back for more  I play into your fantasy  Now that it's over  You can lie to me right through your smile  I see behind your eyes  Now I'm sober  No more intoxicating my mind  (First two times:)  Even the devil wouldn't recognize you, I do  Even the devil wouldn't recognize you, I do  Even the devil wouldn't recognize you, I do  Even the devil wouldn't recognize you, I do  I do, I do    You almost fooled yourself this time  That all the saints be praised  You hide your sadness behind your smile  And you keep your lost heartbreaks  [Keep your lost heartbreaks]    The steps that edge along the ledge  It's much higher than it seems  But I've been on that ledge before  You can't hide yourself from me    (bridge)  (chorus)    Oh    (chorus)    Even the devil wouldn't recognize you  Devil wouldn't recognize you, but I do  Devil wouldn't recognize you, but I do  Even the devil wouldn't recognize you, but I do  I do, you  Devil wouldn't recognize you  Recognize you, but I do  Even the devil wouldn't recognize you  I do",3ZK5PBHArculftJqTO3pxA,0.647,0.821,-4.594,0,0.0394,0.612,147.047
"  Sergio Mendes ,  Will.I.Am  ",My My My My Love (Feat. Cody Wise),"Lindinha, my love Lindinha, my love I need your bundinha I need your bundinha You are the woman I want You are the woman I want Forever I love you, I don't want no other She number one in my world Don't want no other them girls I call her up and she come down, she love me well Danada, safada, I love you girl La I love you girl So let me rock your world You're my my my my my my my my love I love to love you, I love to love you I love you this much, I love you this much Gostos, gostosa, deliciosa My baby amor, my baby amor Cherie I adore, cherie I adore Amore mio, amore mio You'll be my julietta I'll be your fofinho That girl wears the the crown My queen love me down I call her up, she come down She crawling all over the ground Danada, safada, I love you girl I love you girl Sergio play your piano no no",4PqUtr4XBTz1vFEczZ8c4r,0.811,0.818,-6.216,0,0.34,0.766,128.092
  Benjamin Clementine  ,Condolence,"I swear that you've seen me Yes you've seen me here before Before And so don't tell it Don't tell it otherwise This voice This particular voice Yes you've heard it before Before And so don't you dare tell it Don't you dare tell it otherwise No one know why the road seem so long Cause I had done it all before And I want You felt This feeling Tell me, don't be ashamed You felt it before Before And so don't tell me Don't tell me otherwise I almost forgot Foolish me I almost forgot Forgot Where I'm from You see the rain Before the rain even starts to rain The firstborn There was a storm Before that storm There was fire Burning everywhere Everywhere And everything became nothing again Then out of nothing Out of absolutely nothing I Benjamin I was born So that when I become someone one day I always remember I came from nothing No one know why you keep buggering me Cause this walk It's a previous journey And no one know why the road seem so long Cause I had done it all before And I want I'm sending my condolence I'm sending my condolence to feel I'm sending my condolence I'm sending my condolence to inaugurate ease You should know by now You should know by now that I just don't care For what you might say Might bring some one down here I'll send in my condolence I'll send in my condolence to fear",5rwS6kKy51f3umpSbE6zpb,0.541,0.65,-9.156,0,0.276,0.411,153.783
  James Arthur  ,Let Me Love The Lonely,You laugh at all the jokes Even the ones you know Funny I'm doing that too I love the crowded room The one string that's out of tune Trust me I feel like I do Let me love the lonely out of you Let me love the pain you're going through I think I've saved myself by saving you Let me love the lonely out of you Lighthouse without the lights You smile without your eyes I know cause I do that too Your own worst enemy You think that no one sees I do cause I'm like that too Let me love the lonely out of you Let me love the pain you're going through I think I've saved myself by saving you Let me love the lonely out of you We can light a fire to warm our bones This world's much too cold to sleep alone Let me love the lonely out of you Let me love the pain you're going through I think I've saved myself by saving you Let me love the lonely out of you Let me love the lonely out of you Let me love the pain you're going through Think I've saved myself by saving you Let me love the lonely out of you,1hOHz9pmlqNVxHE1fyzbkr,0.295,0.38,-7.903,1,0.706,0.122,178.103
"  Gavin Haley ,  Yung Pinch  ",Tati,"[Chorus: Gavin Haley] There's this girl called Tati I love the way she move in the nighttime, yeah There's this girl from the valley I feel like this could last for a lifetime yeah  [Verse 1: Gavin Haley] Know you got all that you could have them, but you want me You don't need a fallback, always get a call back, that's all G So you got a tough side, grew up on a South Side, that's alright Cause you got a soft side, lemme watch the sunrise from your eyes  [Verse 2: Gavin Haley] Tati get it if she want to, ah ah Punch that ticket, it's a nice mood, oh oh 3 am, I always come through, oh oh She can get it if she want to, oh, say say  [Chorus: Gavin Haley] There's this girl called Tati I love the way she move in the nighttime, yeah There's this girl from the valley I feel like this could last for a lifetime, yeah  [Chorus: Gavin Haley] There's this girl called Tati, yeah I love the way she move in the nighttime, yeah There's this girl from the valley I feel like this could last for a lifetime, yeah There's this girl  [Verse 3: Yung Pinch] I had met her at the wrong time She was chillin with the wrong guy So I had to take her Left the city on a joy ride Had to show her round the North Side Took her from Topanga And now she in my Benzo Hanging out the window Singing in the breeze to Nirvana Baby a real Primadonna She know everybody want her But she like ""who me"" Knowin damn well she a diva A video vixen It's a pleasure to meet ya She said ""oo-ee"" Winking her eyes at me ya Ain't gone lie, I need ya Think I might have to keep ya, girl  [Chorus: Gavin Haley] There's this girl called Tati (called Tati, yeah) I love the way she move in the nighttime, yeah There's this girl from the valley I feel like this could last for a lifetime, yeah  [Chorus: Gavin Haley] There's this girl called Tati She love the way I move in the nighttime, yeah There's this girl from the valley I feel like we could last for a lifetime, yeah There's this girl  [Outro] There's this girl There's this girl",53L4g172i42sukGYz5UIPn,0.85,0.665,-4.132,1,0.136,0.695,115.02
  Blue  ,Sorry Seems To Be The Hardest Word (Feat. Elton John),Sorry seems to be the hardest word-  What I got to do to make you love me? What I got to do to make you care? What do I do when lightning strikes me? And I wake to find that you're not there? What I got to do to make you want me? What I got to do to be heard? What do I say when it's all over? Sorry seems to be the hardest word It's sad so sad It's a sad sad situation And it's getting more and more absurd It's sad so sad why can't we Talk it over? oh it seems to me that Sorry seems to be the hardest word What do I do to make you want me? What I got to do to be heard? What do I say when it's all over? Sorry seems to be the hardest word It's sad so sad It's a sad sad situation And it's getting more and more absurd It's sad so sad why can't we Talk it over? oh it seems to me Sorry seems to be the hardest word-  Sorry what do I do to make you love me? What I got to do to be heard? What do I do when lightning strikes me? What do I got to do ? what do I got to do ? When sorry seems to be the hardest word-,2We955n2EKpmbKm2H8kWYz,0.566,0.586,-6.889,0,0.19,0.436,78.964
  Anya  ,Roam,"Pour me something colorful, make it a double And promise me that we can go fast Never slow down, never slow down Slow down, never slow down  Chorus Say we don't have to go home Stay by my side, we can run, we can roam, roam with me Come roam with me, come roam with me Come roam with me, roam with me Say we don��t have to go home Stay around 'cause when I lay my head down, I'm alone Come roam with me, come roam with me Come roam with me, roam with me  Verse 2 Hand on my back please, I��ll pay for it all Just promise me that we can go fast And never slow down, never slow down Slow down, never slow, never slow down  Chorus Say we don't have to go home Stay by my side, we can run, we can roam, roam with me Come roam with me, come roam with me Come roam with me, roam with me Say we don't have to go home Stay around 'cause when I lay my head down, I'm alone Come roam with me, come roam with me Come roam with me, roam with me  Bridge This feeling in my chest got me roaming around Never slowing down You can find me in the night in the white lights In the white lights This feeling in my chest got me roaming around Never slowing down You can find me in the night in the white lights In the white lights This feeling in my chest got me roaming around Never slowing down You can find me in the night in the white lights In the white lights  Chorus Say we don't have to go home Stay by my side, we can run, we can roam, roam with me Come roam with me, come roam with me Come roam with me, roam with me Say we don't have to go home Stay around 'cause when I lay my head down, I��m alone Come roam with me, come roam with me Come roam with me, roam with me  Bridge This feeling in my chest got me roaming around Never slowing down You can find me in the night in the white lights In the white lights This feeling in my chest got me roaming around Never slowing down You can find me in the night in the white lights In the white lights  Outro This feeling in my chest got me roaming around",5WKK7TLceT9SzCH3urfo3b,0.721,0.658,-6.302,1,0.0148,0.479,119.661
  Ariana Grande  ,Snow In California,Dear Santa It's me Ariana I know it's been awhile But I really need your help this year Let me make this clear See I really love him And it's been kinda tough cause He's only in town for the holidays Tomorrow he's flying away Away from me I don't need another gift I just have one wish This year can you Just make it snow in california I'll even settle for rain Don't want him to go tomorrow morning Give me something to make him stay Wrapped in his arms by the fireplace will be the perfect gift Let it snow let it snow let it snow Let it snow In Calif-orn-i-a Dear Santa What happened to the plan we had I checked the news and it said It'd be a sunny day Make it go away See I I really need him to stay For a couple more days Can't you make His five o'clock flight delay Won't you find a way I don't need another gift I just have one wish This year can you Just make it snow in california I'll even settle for rain Don't want him to go tomorrow morning Give me something to make him stay Wrapped in his arms by the fireplace will be the perfect gift Let it snow let it snow let it snow Let it snow In Calif-orn-i-a I know I'm asking for the impossible But I believe in miracles I need my baby right here with me So please please Just make it snow in california I'll even settle for rain Don't want him to go tomorrow morning Give me something to make him stay Wrapped in his arms by the fireplace will be the perfect gift Let it snow let it snow let it snow Let it snow In Calif-orn-i-a,6Uc4EHr3ktYmLfLDY7LifJ,0.631,0.533,-5.965,1,0.257,0.428,135.002
"  The Vamps ,  Matoma  ",All Night,I been up all night no sleep Cause I feel like I'm always dreaming All night no sleep Cause I feel like I'm always dreaming Cause I feel like I'm always dreaming Sometimes I tend to lose myself when I'm out here on my own I never seem to get it right but I guess that's how it goes Ever since you came around can't nobody hold me down You showed me how to find myself when I needed it the most I been up all night no sleep Cause I feel like I'm always dreaming All night no sleep Cause I feel like I'm always dreaming Wide awake that's okay as long as I'm with you I'll be up all night no sleep Cause I feel like I'm always dreaming Cause I feel like I'm always dreaming I'm never gonna find my way If I don't run to that goal The past is the past today is today And there's things I can't control The circles underneath my eyes Tell the truth that I've been trying to hide I've been waiting for you way too long Won't you come and take me home Oh I I'm praying this ain't all a dream Can you you wake me up before you leave I been up all night no sleep Cause I feel like I'm always dreaming All night no sleep Cause I feel like I'm always dreaming Wide awake that's okay as long as I'm with you I'll be up all night no sleep Cause I feel like I'm always dreaming Whoa as long as I'm with you Cause I feel like I'm always dreaming Cause I feel like I'm always dreaming,0dXNQ8dckG4eYfEtq9zcva,0.538,0.804,-5.194,1,0.0041,0.507,144.992
  Loreen  ,In My Head,Softly whisper your breath touch me Your hands reap me slowly giving in Time is steady still I'm losing track I'm dizzy so confusing I feel you all around you're everywhere can't tell if you're for real Do you feel what I feel Do you see what I see Something moving inside Like I'm burning alive You're in my head Can't get you off my mind You're in my head Can't get you off my mind You're in my head Can't get you off my mind You're in my head You're in my head Heavy breathing your eyes on me And your lips rinding all over my skin Time is steady still I'm losing track I'm dizzy so amazing I feel you all around me everywhere you got me falling Do you feel what I feel Do you see what I see Something moving inside Like I'm burning alive You're in my head Can't get you off my mind You're in my head Can't get you off my mind You're in my head Can't get you off my mind You're in my head You're in my head You're in my head Can't get you off my mind You're in my head Can't get you off my mind You're in my head Can't get you off my mind You're in my head You're in my head You're in my head Can't get you off my mind You're in my head Can't get you off my mind You're in my head Can't get you off my mind You're in my head You're in my head You're in my head You're in my head You're in my head You're in my head,4Us3YjBRdrfPwryT9f2it2,0.523,0.674,-6.379,0,0.00988,0.0494,124.018
  Michael Jackson  ,I Wanna Be Where You Are (Album Ver.),"I Wanna Be Where You Are (T-Boy Ross, Leon Ware)    Can it be I stayed away too long Did I leave your mind when I was gone It's not my thing trying to get back But this time let me tell you where I'm at You don't have to worry 'cause I'm coming Back to where I should have always stayed And now I've heard the maybe to your story And it's enough love for me to stay  Can it be I stayed away too long Did I leave your mind when I was gone It's not my thing trying to get back But this time let me tell you where I'm at  Chorus: I wanna, wanna be where you are Anywhere you are I wanna, wanna be where you are Everywhere you are  Bridge: Please don't close the door to our future There's so many things we haven't tried I could love you better than I used to And give you all the love I have inside  Chorus: I wanna, wanna be where you are Any, any, anywhere you are I wanna, wanna be where you are I gotta be where you are",1iKdB72ocLQJ975PQtscKf,0.607,0.822,-10.02,0,0.596,0.682,103.803
  Lo Lo  ,Sweater Collection,"You made me feel like a fool in April You sunk so low Now I'm stuck in a no escape zone Riding solo-lo  [Pre-Chorus] You said it wasn't love, but it was love 'Cause you said it was love just last week Did I hold on too tight, give you bruises? Now you left me here all confused and  [Chorus] I can't wear my favorite necklace anymore Your favorite sweater is still hanging on my door I'm just so used to being yours I'm just so used to being I'm just so, I'm just so I'm just so used to being yours I'm just so, I'm just so I'm just so used to being yours, yours  [Verse 2] So this is what it's like getting high And kissing strangers Walking home alone, head spinning with the stars Do you wonder where I am? Boy, I wonder where you are  [Pre-Chorus] You said it wasn't love, but it was love 'Cause you said it was love just last week Did I hold on too tight, give you bruises? Now you left me here all confused and  [Chorus] I can't wear my favorite necklace anymore Your favorite sweater is still hanging on my door I'm just so used to being yours I'm just so used to being I'm just so, I'm just so I'm just so used to being yours I'm just so, I'm just so I'm just so used to being yours, yours  [Bridge] Who am I now? I'm not yours Not anymore (anymore) No, no, no, no, no Who am I now? No, I'm not yours Not anymore (anymore) No, no, no, no, no  [Chorus 2] I don't wear my favorite necklace anymore I don't wear your favorite sweater anymore I'm just so, I'm just so I'm just so used to being yours I'm just so, I'm just so I'm just so used to being yours, yours, yours",10G6oCfN7bQMG1SgkOmzY2,0.874,0.492,-6.754,0,0.00949,0.691,92.986
  Alessia Cara  ,All We Know,"Saint Nick don't exist anymore And Oz was just a lonely man It’s so damn hard to believe in anything, again Wise is the optimist But truth is I don't understand Haven't figured out much of anything  [Pre-Chorus] What a strange world Strange world, strange world  [Chorus] Round and round and round it goes Heroes fall like dominoes We try to help it but we won’t All we know is that we don't Round and round and round we go The chips will fall, and so it goes And it's all out of our control All we know is that we don't  [Verse 2] Is this all there is? Preachers and rocketships I've never quite made any sense of it, yeah Paul says, ""Let it be"" But the other's said, ""To test is key"" I say, ""Where's the line between real and fantasy?""  [Pre-Chorus] In this strange world Strange world, strange world, yeah  [Chorus] Round and round and round it goes Heroes fall like dominoes We try to help it but we won't All we know is that we don’t Round and round and round we go The chips will fall, and so it goes And it’s all out of our control All we know is that we don't  [Bridge] All you know is that we don’t We don't, we don't (Strange) world, strange world, strange world  [Chorus] Round and round and round it goes Heroes fall like dominoes (Yeah-yeah-yeah) We try to help it but we won't (We won’t) All we know is that we don't (Yeah) Round and round and round we go (We go) The chips will fall, and so it goes (And so it goes) And it's all out of our control All we know is that we don't  [Outro] Strange, strange Strange world",6Dw696uOB5aKDyLzUJREBr,0.47,0.792,-4.788,1,0.0483,0.409,150.959
  OLIVIO  ,I Don`t Care,Beyond the moon and the stars She said it seems kind of far But I can't wait til we get there So from the bed to the ground We fought until we found Our own set of keys to the heavens Like a thief in the night I caught you stealing my heart Ohh This is so unlike me to say But if you want this bad And promise to keep this up Girl you can keep the damn thing anyway I don't care If you want it I don't I don't care If you want it If you really really want it I don't care If you want it I don't I don't care If you want it If you really really want it Roaming thrills in the dark Smoking fires ignite Whenever we're dancing My heart be beats like a drum Every time you're around No wonder we're dancing Like a thief in the night I caught you stealing my heart Ohh This is so unlike me to say But if you want this bad And promise to keep this up Girl you can keep the damn thing anyway I don't care If you want it I don't I don't care If you want it If you really really want it I don't care If you want it I don't I don't care If you want it If you really really want it I know I know I've been so wrong So it's time I read between the lines and start living it up I know I know Baby you deserve the win and This time is all yours So take it like a thief in the night Like a thief in the night I caught you stealing my heart Ohh This is so unlike me to say But if you want this bad And promise to keep this up Girl you can keep the damn thing anyway I don't care If you want it I don't I don't care If you want it If you really really want it I don't care If you want it I don't I don't care If you want it If you really really want it,05v872S7r1CIJpWfdbOlIo,0.668,0.751,-5.6,0,0.0832,0.697,98.997
  Cee Lo Green  ,"Mary, Did You Know?",Mary did you know That your baby boy will one day walk on water Mary did you know That your baby boy will save our sons and daughters Did you know That your baby boy has come to make you new And this child that you've delivered Will soon deliver you Mary did you know That your baby boy will give sight to a blind man Mary did you know That your baby boy will calm the storm with his hand Did you know That your baby boy has walked where angels trod And when you kiss your little baby You've kissed the face of God Oh Mary did you know Mary did you know The blind will see The deaf will hear And dead will live again The lame will leap The dumb will speak The praises of the lamb Mary did you know That your baby boy is Lord of all creation Mary did you know That your baby boy will one day rule the nations Did you know That your baby boy is heaven's perfect lamb And this sleeping child you're holding Is the great I am,47Jx4hb4cvCmJvJupInNyJ,0.172,0.191,-11.458,0,0.85,0.21,76.37
  Joss Stone  ,Then You Can Tell Me Goodbye,Kiss me each morning For a million years Hold me each evening By your side Tell me you love me For a million a million years And then if it don't work out And then if it don't work out Then you can tell me goodbye Sweeten my coffee With a morning kiss Soften my dreams with your sigh Tell me you love me For a million a million years And then if it don't work out And then if it don't work out Then you can tell me goodbye If you must go I won't grieve just wait a life time before you leave Please then if you must go i won't tell you no Just so we can say that we tried Tell me you love me for a million just a million years And then if it don't work out and then if it don't work out then you can tell me goodbye then you can tell me goodbye You can tell me goodbye goodbye,4pshXvRjLkjd96HokYPfHl,0.323,0.266,-12.721,1,0.921,0.375,92.271
  Little Mix  ,F.U.,"All damn night I was here waiting Cooked your favourite, dressed up real nice I know you were with her, I know that you kissed her You came home late and I was so mad Had my break up speech ready Then you kissed my face, it's the way you persuade me  You're dirty, disgusting But I can't get enough of your loving Boy I hate you, really hate you My momma said I shouldn't date you You cheatin', you lyin' I know that you're hiding two cellphones But boy, right before I say that it's the end  You sweet talk me again, yo I don't wanna be friends, no Why am I such a fool when it comes to you? A, B, C, D, E-E-eee, F.U.  All my friends say I'm a sucker Can't explain it's complicated I wish you were dead 'till you take me to bed You're so good, so good You lead on my love, oh, them brown eyes and that body I'll get my revenge, take my key to your Benz  You're dirty, disgusting But I can't get enough of your loving Boy I hate you, really hate you My momma said I shouldn't date you You cheatin', you lyin' I know that you're hiding two cellphones But boy, right before I say that it's the end  You sweet talk me again, yo I don't wanna be friends, no Why am I such a fool when it comes to you? A, B, C, D, E-E-eee, F.U.  I wanna say ""shoo, shoo"" I wanna say ""screw you"" I practice my lines in the mirror Then you smile, that's my killer So I say ""love you"" and ""baby, I need you"" Cause you're drop dead gorgeous And Cupid ain't coming to warn us  You're dirty, disgusting But I can't get enough of your loving Boy I hate you, really hate you My momma said I shouldn't date you  You cheatin', you lyin' I know that you're hiding two cellphones But boy, right before I say that it's the end  You sweet talk me again, yo I don't wanna be friends, no Why am I such a fool when it comes to you? A, B, C, D, E-E-eee, F.U.",33dY25vtBFUZ6m948fb3eK,0.62,0.808,-3.555,1,0.577,0.475,97.011
  June  ,A Little Messed Up,You know that I can't help myself Help myself help myself I try but I don't do too well And I know I disappear for days And it keeps you awake I almost bend it till' it breaks But when I come home Lights out Will you sleep safe and sound I'm obsessed with you But you never work me out Get a little jealous a little selfish You know that it's all good I'm just a little messed up uh uh I'm just a little messed up like you Know I never felt this Love how you build this I'm gonna tear it down I'm just a little messed up uh uh I'm just a little messed up like you I know I like to make you scared just to see How much you care I'm never going anywhere mmhm And I know you play the same games too But you keep loosing I'm too good I'm way too good But when I come home Lights out Will you sleep safe and sound I'm obsessed with you But you never work me out I get a little jealous a little selfish You know that it's all good I'm just a little messed up uh uh I'm just a little messed up like you Know I never felt this Love how you build this I'm gonna tear it down I'm just a little messed up uh uh I'm just a little messed up like you Uh uh uh uh I'm just a little messed up I'm just a little messed up like you But when I come home Lights out Will you sleep safe and sound I'm obsessed with you But you never work me out I get a little jealous a little selfish You know that it's all good I'm just a little messed up uh uh I'm just a little messed up like you Know I never felt this Love how you build this I'm gonna tear it down I'm just a little messed up uh uh I'm just a little messed up like you Uh uh uh uh Messed up uh uh I'm just a little messed up like you,5iDaEbPX8Lq2evx3ZpAgQU,0.773,0.528,-7.876,0,0.694,0.363,96.06
  The Beach Boys  ,Sumahama,"Sumahama There's a lover's leap in old Japan Where the lovers walk along the sand Hand in hand at Sumahama Sumahama Born a lovely oriental daughter Never ever having met her father Asks some questions of her mother  Tell me tell me mama Will you ever go again to Sumahama Perhaps you'll find love there Somewhere between the Earth the sky and water There at Sumahama  Sumahama In the autumn as the leaves are falling One can almost hear the lovers calling From the sea at Sumahama  Sumahama Years have past and tears have long since dried But no amount of time could hope to hide A love so strong from Sumahama  Tell me tell me mama Will you go with me back to Sumahama Perhaps you'll find him there Somewhere between the Earth the sky and water There at Sumahama  Sumahama Soko wa koi suru hitotachi ga(It's where the lovers) Te ni te o totte aruita(Walked hand in hand) Kireino shiroi hama(Beautiful white beach)  Itsu itsu, mama, Sumahama ni (When, when, mama,) Itsu mata iku no (When will you ever go) (again to Sumahama) Sugita ai o sagashi ni iku (Go searching for the) (Passed love) Umi no kanata, Sumahama(A long way off sea,) (Sumahama)  Sumahama There's a lover's leap in old Japan Where the lovers walk along the sand Hand and hand at Sumahama Sumahama  Sumahama, aki ni ki no haga chiru yo ni (Sumahama, like in (autumn leaves are falling) Sabishiku kanashii koi no uta (Lonely sad love song) Sumahama no umi kara(From the sea at (Sumahama)",7Km25EvhrKtt6Wy2AmJGCh,0.587,0.313,-11.382,1,0.8,0.425,101.128
  Muna  ,Promise,I told a lot of lies Called it a compromise To keep you in your seat I was so afraid to lose But the things that I did to you You would never do to me Why do I Why do I do it Why do I do it You wanna Hold my hand I make a fist A false promise And even if you said you would forgive me I don’t know if I could ever say I’m sorry I don’t know if I I don’t know if I can I don’t know if I I don’t know if I can So I look at you now Bruised and broken down By what you thought was love You tell me you want to stay And you wanna watch me change But I’m scared so I tell you to fuck off Why do I Why do I do it Why do I do it You wanna Hold my hand I make a fist A false promise And even if you said you would forgive me I don’t know if I could ever say I’m sorry I don’t know if I I don’t know if I can I don’t know if I I don’t know if I can Mean hearted girls would kill their loves to hurt themselves They can’t believe they could deserve anything else And even if you said you know that I’m sorry I don’t know if I could ever forgive me I don’t know if I I don’t know if I can I don’t know if I I don’t know if I can I don’t know if I I don’t know if I can I don’t know if I I don’t know if I can I told a lot of lies Called it a compromise To keep you You said you would,4llWIRjnmobKHDA71TQGKm,0.578,0.889,-5.218,1,0.0425,0.404,100.047
  Stacie Orrico  ,So Simple,It could all be so simple simple  Don't need high heels For a good feel You can keep the fancy clothes I'll take walkin in the rain Over things material I'll trade Melrose and the big names Give me faces that I know Just play a melody that everybody knows Take it down down down And strip it to the core I don't really need much less is more more more True to life true to me The way it's got to be So simple so simple so simple Live to love love to be Absolutely free so simple so simple simple Give me wisdom plain and truthful Teach me somethin I don't know Plain as education inspiration I suppose Give me family on a Sunday And I'll be just fine There's nothing in the world That's worth more of my time Take it down down down And strip it to the core I don't really need much less is more more more True to life true to me The way it's got to be So simple so simple so simple Live to love love to be Absolutely free so simple so simple simple True to life true to me The way it's got to be So simple so simple so simple Live to love love to be Absolutely free so simple so simple simple Livin my dream is my song to the world let 'em hear it Sharin' my soul and spirit I'm hopin that you hear it Got one life to live It's only what you make it make it Every new day's a chance worth takin True to life true to me The way it's got to be So simple so simple so simple Live to love love to be Absolutely free so simple so simple simple True to life true to me The way it's got to be So simple so simple so simple Live to love love to be Absolutely free so simple  So simple so simple so simple  So simple so simple simple,4mJaip4ZBHQfuzLSgmP8x3,0.644,0.758,-3.794,1,0.189,0.863,91.873
  Michael Bolton  ,(Sittin` On) The Dock Of The Bay,"Sittin' in the mornin' sun I'll be sittin' when the evenin' comes Watchin' the ships roll in Then I watch 'em roll away again I'm sittin' on the dock of the bay Watchin' the tide, roll away Sittin' on the dock of the bay Wastin' time   Left my home in Georgia Headed for the Frisco Bay I had nothin' to live for Looks like nothin's gonna come my way I'm just sittin' on the dock of the bay Watchin' the tide roll away Sittin' on the dock of the bay, wastin' time   Looks like nothin's gonna change Everything, everything remains the same I can't do what ten people tell me to do So I guess I'll just remain the same   I'm sittin' here restin' my bones Two thousand miles, I roam Just to make this dock my home I'm just gonna sit, on the dock of the bay Watchin' the tide roll away Sittin' on the dock of the bay Wastin' time",0tvKT0EdO4Gm1nw7rgiHHa,0.464,0.525,-13.806,1,0.192,0.565,178.352
  Sabrina Carpenter  ,Seamless,"Good morning, you're leavingI'll see you in the eveningMy best friend till the endMy better half no pretendOur language is sacredNo people try to solve itNew adventures on the wayYou and me togetherTake on the world foreverI know all your secretsAnd I promise you I'm gonna keep themI'll be there when you are feeling cluelessYou and me, oh yeah we're seamlessWoah oh, yeah, woah ohWe're klutzy, but so luckyThat I always have you to catch meWe're partners in crimeYou're stuck with me your whole lifeSo different, out of our mindsFrom a planet that's hard to findEvery second every dayYou and me togetherTake on the world foreverI know all your secretsAnd I promise you I'm gonna keep themI'll be there when you are feeling cluelessYou and me, oh yeah we're seamlessYou're right by my side whenever I need youThrough the hardest timesI'll be there for youAt the crack of dawn when the moon is goneI won't be hard to find'Cause you and me, oh yeah we're seamlessYou and me togetherTake on the world foreverI know all your secretsAnd I promise you I'm gonna keep themI'll be there when you are feeling cluelessYou and me, oh yeah we're seamlessWoah oh, woah oh",75s1b4uRCk6UPOPBLNdDIA,0.607,0.295,-8.613,1,0.817,0.677,76.797
