artist,title,lyric,track_id,danceability,energy,loudness,mode,acousticness,valence,tempo
  젝스키스  ,미성년자 관람불가,왜 아직도 아무것도 모르는 철부지 애라고 생각하고 있는지 우린 이미 알건 다 알고 있는데 왜들 감추라고 하는지 모르겠어 세상이 이런데 어찌 아무것도 모를 수 있겠어 어떤 어른도 우릴 이해조차 못하고 있잖아 답답해 정말 이런다고 우릴 가둘 순 없을 텐데 제발 좀 이러지마 이렇게 우리 눈만 가린다고 숨길 순 없을 텐데 제발 좀 그러지마 세상은 점점 넓어져 가는데 세상은 점점 복잡한데도 왜 그런 단순한 기준에 이런 상처를 왜 받아야해 나 혼자 살아가는 방법을 왜 자꾸 가르쳐 주려고 하는가 친구를 눌러야 이기는 거라면 대체대체 누구를 믿고 살아가나 우물안 개구리 되긴 싫어 눈 가리고 아응하는 어른도 싫어 내 꿈에 벌써 이만큼씩 자라난 날개로 날 순 없는가 도대체 왜 우릴 아직 어른 맘대로 만들고 싶어서 안달이 나있는지 무얼 원하는지 알지도 모른채 자꾸 기대하고 있는지 모르겠어 세상을 바라봐 누가 만든건지 그속에 자랐어 그 어떤 누구도 이런 우리에게 탓할 수 없잖아 답답해 정말 이런다고 우릴 가둘 순 없을 텐데 제발 좀 이러지마 이렇게 우리 눈만 가린다고 숨길 순 없을 텐데 제발 좀 그러지마 세상은 점점 넓어져 가는데 세상은 점점 복잡한데도 왜 그런 단순한 기준에 이런 상처를 왜 받아야해,4zCCnioXWfNLAjWUn15WCH,0.717,0.96,-5.737,1,0.0116,0.474,110.472
  TWICE (트와이스)  ,LIKEY,설렌다 Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 자꾸 드러내고 싶지 자꾸만 사소한 것 하나까지 전부다 작은 화면 속에 내가 제일 예뻐 보이고파 아직은 감춰 이런 내 마음 꾹꾹 멋 부린다는 건 정말 귀찮은 거 그렇다고 절대 대충할 수가 없는걸 매일 가슴 뛰게 해 이건 네가 몰라야만 돼 그러면서 뻔뻔하게 BB크림 파파파 립스틱을 맘맘마 카메라에 담아볼까 예쁘게 이거 보면 웃어줘 그리고 꼭 눌러줘 저 밑에 앙증맞고 새빨간 Heart Heart 근데 좋아요란 말은 뻔해 내 맘 표현하기엔 부족한데 근데 좋아요 잠도 못 자도 지각하게 돼도 좋은걸 설렌다 Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart 숨을 훕 참아 지퍼를 올리게 다시 한번 허리를 훕 으라차차차 다 입었다 Baby 세상엔 예쁜 옷이 너무나도 많고 많아 BB크림 파파파 립스틱을 맘맘마 카메라에 담아볼까 예쁘게 이거 보면 웃어줘 그리고 꼭 눌러줘 저 밑에 앙증맞고 새빨간 Heart Heart 근데 좋아요란 말은 뻔해 내 맘 표현하기엔 부족한데 근데 좋아요 잠도 못 자도 지각하게 돼도 좋은걸 그저 바라보고 있지 아무 말도 할 수 없지 조금만 더 다가와요 내 맘 알아줘요 더 이상 감추고만 싶지 않아 오늘따라 기분이 꿀꿀해 안 그런척해 봐도 슬프냬 아무 반응 없는 너 땜에 삐졌는데 눈치 없이 친구들이 나오라고 부르네 Oh 잠깐만 잠깐만 연락이 이제야 오는걸 Woo 하루종일 기분이 왔다 갔다 울다가도 다시 신나서 춤추네 설렌다 Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart Me Likey Me Likey Likey Likey Me Likey Likey Likey 두근두근두근 Heart Heart,5UwxdcV6s0iE9v5f99tDMg,0.717,0.91,-1.077,0,0.399,0.437,132.013
  B1A4  ,크리스마스잖아요,눈을 떠요 그대 크리스마스잖아요 밖을 보면 이렇게 하얀 눈이 내려오는데 하얗게 덮인 세상을 보며 우 괜히 더 뛰는 심장 주체할 수 없어요 이 기분 잠깐만이라도 나가서 눈이라도 맞고 싶어 오늘만은 보기 싫어요 케빈 나 홀로 집에 있긴 싫어 잠깐 하던 일을 멈추고 즐기는 거 어때요 시간은 기다려 주질 않죠 크리스마스에는 모두가 친구죠 I just wanna be a good friend I just wanna be a good friend 크리스마스에는 모두가 함께죠 I just wanna be a good friend 뭘 해야 될지를 몰라 오는 게 두려운 이 날 급하게 애인이라도 만들까 아님 티비나 볼까 뜨끈한 방바닥 대신 머플러 준비됐으니 날 불러 줘 썰매를 타고 눈 사이로 달려 볼게 창 밖엔 눈이 수북하게 쌓이고 귓가엔 종소리 울려퍼지고 혼자라 외로워 마 내가 돼 줄게 I just wanna be a good friend 가자 북적이는 명동 거리 저기 들리는 마음의 소리 모든 곳이 아름답게 빛나는 날 Today 지 오늘만은 보기 싫어요 케빈 나 홀로 집에 있긴 싫어 잠깐 하던 일을 멈추고 즐기는 거 어때요 시간은 기다려 주질 않죠 크리스마스에는 모두가 친구죠 I just wanna be a good friend I just wanna be a good friend 크리스마스에는 모두가 함께죠 I just wanna be a good friend 눈을 떠요 그대 크리스마스잖아요 밖을 보면 이렇게 하얀 눈이 내려오는데 하얗게 덮인 세상을 보면 외로워 마요 더 좋은 날 금방 올 테니까 크리스마스에는 모두가 친구죠 I just wanna be a good friend I just wanna be a good friend I just wanna be a good friend 크리스마스에는 모두가 함께죠 I just wanna be a good friend,180YObDi8MLn7mIOXhY5HK,0.483,0.923,-3.723,1,0.239,0.419,149.879
  서문탁  ,Tamptation,"불빛 낮춘 바 미니스커트 무릎까지 올린 니삭스 요염하게 걸어 들어가 바툴에 올라앉아  훔쳐보는 시선 탐하는 그 눈빛 알면서 모르는 척 짧은 게임 끝내기전에 Feel me It's Saturday night  Babe let's party tonight 밤이 새도록 오늘 이 밤만 Wait Don't hurry that much 천천히 오래 은근하게 빠져들도록  불빛 흐린 등 감싸오르는 담배연기 사이로 보이는 콧날 비스듬히 몸을 비틀고 흐르며 멈춰서며  훔쳐보는 시선 탐하는 그 눈빛 알면서 모르는 척 짧은 게임 끝내기전에 Feel me It's Saturday night  feat Donnie Go Go  Honey go tell your boys I ain't having none of that We coming through this club like we amtrack Doing this night life like we got nine lives… We got nine goys that'll clap your life…  See the whites in your eyes you smoke free… I smoke trees in the V.I.P I'm OG any girl I fancy I'mma drop her panties… In astall, in a car or by the bar…  훔쳐보는 시선 탐하는 그 눈빛 알면서 모르는 척 짧은 게임 끝내기전에 Feel me It's Saturday night  Babe let's party tonight 밤이 새도록 오늘 이 밤만 Wait Don't hurry that much 천천히 오래 은근하게 빠져 들도록 -",7eW8tUnblPSnEa6pPDRziO,0.806,0.863,-4.4,1,0.257,0.743,109.986
  예성 (YESUNG)  ,Pink Magic,팝콘같이 하얀 구름들 사이 So beautiful 네가 떠다니고 핑크빛 꽃잎들 사이 또 조용히 다가와 내게 번진 너 너라는 안경을 썼나 세상이 너로만 보여 It’s like a magic feel 나 너를 만나고 달라져 가 You make me pink all day 내 모든 매일이 물들어 가 넌 마치 Pink magic Cause you’re my pink magic Cause you’re my pink magic 한 번도 만나본 적 없는 Color 온 거리가 너만 차오르고 빨간 차에 시동 걸어 Just come with me 너와 달리고 싶어 흑백인 나의 하루에 너라는 눈부신 Rainbow It’s like a magic feel 나 너를 만나고 달라져 가 You make me pink all day 내 모든 매일이 물들어 가 넌 마치 Pink magic Cause you’re my pink magic Cause you’re my pink magic You’re like a magic feel 나 너를 만난 건 기적인 걸 You’re like a magic dream 네 모든 세상이 꿈만 같아 So I’m in love all day 내 모든 세상이 다 빛이 나 It’s like a magic feel 나 너를 만나고 달라져 가 You make me pink all day 내 모든 매일이 물들어 가 넌 마치 Pink magic Cause you’re my pink magic Cause you’re my pink magic Cause you’re my pink magic,21uYcyeyfPIB0VNsbCKMgO,0.766,0.68,-4.059,1,0.277,0.736,118.024
  다나 (DANA)  ,Dear My Friend..,음 저기 아깐내가 미안했어 나만 생각했었나봐 날 이해해줄래 우린 친구잖아  오 서로 느낀 우리 사랑을 서로 아는 우리 믿음을 의지하며 서롤 위해 우리 얘길 펼쳐가 What 매일 똑같이 반복되는 시간들속에 너와 나 늘 함께 했지 그런 너에게 가끔씩은 짜증도 냈어 하지만 그건 잠시 뿐인걸 한번쯤 니가 곁에 없는 상상을 해보곤 하지 그럴 때마다 초라해지는 내 모습이 떠오르곤 했어 너무 고마워 사랑해 친구야 어른들은 우리를 보며 말하지 그때 그 시절로 가고 싶다고 지금 이 순간 다신 오질 않아 후회 없을 만큼 다 해보는 거야 우리의 추억 소중한 우정까지 모두 깊이 간직하게 때로는 싸우기도 많이 했었지만 사실은 내 맘 그게 아냐 I'm so sorry 이제는 알 것 같아 너의 소중함 잊지는 않을께 never forget my friend 때로는 힘들때도 많이 있었지만 내 곁엔 항상 니가 있어 I'm so happy I wanna tell you 너에게만 말할거야 I will love you always be my friend 내가 아는 너의 모습 나를 지켜주는 나무 같은 든든한 나의 버팀목이 되어줬지 미안 내가 잘못했어 서로 알면서도 미안함에 말하지 못한 내모습을 이해해줘 그래 서로 다퉈 토라져도 다시 나를 잡아줘 나를 안아줘 my friend Uh 나 약속할게 세상 모두 끝난 대도 나는 너를 놓지않아  오 서로 느낀 우리 사랑을 서로 아는 우리 믿음을 의지하면 서롤 위해 너무 고마워 사랑해 친구야 어른들은 우리를 보며 말하지 그때 그 시절로 가고 싶다고 지금 이 순간 다신 오질 않아 후회 없을 만큼 다 해보는 거야 우리의 추억 소중한 우정까지 모두 깊이 간직하게 때로는 싸우기도 많이 했었지만 사실은 내 맘 그게 아냐 I'm so sorry 이제는 알 것 같아 너의 소중함 잊지는 않을께 never forget my friend 때로는 힘들때도 많이 있었지만 내 곁엔 항상 니가 있어 I'm so happy I wanna tell you 너에게만 말할거야 I will love you always be my friend,6CfxHvUNCbisFNxMGPZWNl,0.835,0.682,-12.91,1,0.257,0.843,115.998
  M (이민우)  ,비야,"떠나지 말라고 애원하지않겠어 네게 그런모습 보인적 없잖아 그래도 조금더 있다가라 말했어 곧 이 비가 그치고나면 All day 저 하늘은 All night 하루종일 소리지르며 서럽게 울어 All day, All night My heart 내 진심은 My soul 다 아는데 니가 떠나지못하게 한없이울어 I can't let go 정말 난많이 생각했어 널 잊고 사는건 나자신이없어 I can't I can't let go 정말 날떠나가겠다면이비를맞고가 너를 지울수있게 서로가말없이담담한척했지만 내 가슴은 숨을 쉴 수 조차없어 (정말로) 정말로 (이 비가) 이 비가 멎길 기다리는지 너도 못내 아쉬운건지 All day 나 생각해 All night 나 기도해 비 때문이라고 말을 해도 All day, All night My heart 내가슴은 My soul 내 영혼을 팔아서라도 널 돌릴수만 있다면 I can't let go 정말 난많이 생각했어 널 잊고 사는건 나자신이없어 I can't I can't let go 정말 날떠나가겠다면이비를맞고가 너를 지울수있게 이제 비가 그치고 있어 너는 나를 떠나야하겠지 비야 너는 알잖니 제발 멈추지말아 니가 영원히 떠나가지 못하게 I can't let go 정말 난많이 생각했어 널 잊고 사는건 나자신이없어 I can't I can't let go 정말 날떠나가겠다면 이 비를 맞고가 너를 지울수있게 I can't let go 한번 더 생각해 날 위해 나가지말라고 이렇게 애원해 I can't I can't let go 그래도 떠나가겠다면 내 숨을 멎게해 슬퍼할 수도 없게",28tHhvGlXLSPQURcYXFoVn,0.7,0.717,-6.729,0,0.179,0.717,89.036
  Apink (에이핑크)  ,I Like That Kiss,Oh I Like That Kiss 간지런 느낌 just enough 애매한 제스처도 그만 자꾸 눈에 걸리는 입술 지금일까 timing 바보 같은 내 맘 커져갈수록 꿈꾸는 나 어떡해 우우우 다가와 Blow your mind Oh I Like That 벌써 맘속이 쿵 Oh I Like That Kiss That Kiss 몰래 빠지는 중 Oh I Like That Kiss Oh I Like That 날 원하게 원하게 해 너도 모르게 모르게 쉿 원하게 원하게 돼 baby 상상만 해도 쿵 내 맘속의 Kiss Oh I Like That 손끝에 닿은 온기와 수줍게 번져간 미소 어색한 순간 너와 나 지금일까 지금이야 timing 사랑인 거 맞죠 다가갈수록 떨리는 heart 어떡해 우우우 느껴봐 Blow your mind Oh I Like That 벌써 맘속이 쿵 Oh I Like That Kiss That Kiss 몰래 빠지는 중 Oh I Like That Kiss Oh I Like That 왜 모를까 내 맘 눈치 없는 너 마음이 좀 급한 가요 나 Let me know Blow your mind Oh I Like That 자꾸 맘속이 쿵 Oh I Like That Kiss That Kiss 점점 빠지는 중 Oh I Like That Kiss Oh I Like That 날 원하게 원하게 해 너도 모르게 모르게 쉿 원하게 원하게 돼 baby 상상만 해도 쿵 내 맘속의 Kiss Oh I Like That Kiss,3JVXL7ObuCcRzcxhsmgtbF,0.759,0.836,-3.597,1,0.0859,0.732,128.008
  동방신기 (TVXQ!)  ,Spokes Man - 유노개인기 (Feat. Super Junior - 동해),Now listen 자 들어봐 내 말에 귀기울여봐 항상 반대쪽에서 나와 너에게 말하지 어지러운 세상속의 혼돈 but break it 다 주먹을 꽉쥐고 거친 세상을 흔들어 질러나가봐 하나 둘 셋 그리고 넷 북치기 박치기 Say Ho 나는 야 랩쟁이지 내 스타일에 한번 빠져봐봐 이리저리 흔들어 대며 힘껏 느끼고 즐겨볼까 준비됐지 I'm O K to the party go Yo TVXQ with the Super Junior R U Ready What'up 왔어 내 발이 스테이지에 섰어 울분터진 목소리로 너의 귀를 잠시 빌려보겠어 MY NAME is U Know 내 나이 이제 갓 20 아직 여리고 어리지만 할테면 다하는 겁없는 애송이 애송이가 가지고 있는 세상이란 곳에서 멜로디를 타고 또 리듬위를 달려요 That's right 보여줄께 여기 주목해봐 봐 내가 가지고 있는 MIC를 통해서  시간을 거꾸로 다시 거슬러 되돌리고 싶은가  여전히 꼭두각시처럼 세상에 묻혀살텐가  자신이 서있는 곳을 되새겨봐 그렇게 생각만 계속하고 살고 싶던가 세상속의 주인공이 된다해봐 그래도 남이 바꿔주는 삶만 원하겠는가 인정받고 싶은 사람 손들어봐 이렇게 언제까지 낙오자로 남을것인가 내가 눈을 감는다고 생각해봐 그러면 이 세상의 모든것이 존재한걸까  남겨진 시간속에서 난 앓고 살 수 있을까 하루하루 지나갈수록 하루가 다르게 변하고 생각이 많아질수록 가식만 커다랗게 커져가는 세상 가식과 허울속에서 넌 등 돌릴 수 있을까 어지럽지 복잡하지 마치 롤러코스터처럼 그냥 이젠 내말에 집중하고 나를 따라와 I SAY 백지장이 꺼멓게 타들어가도록 모두 하나같이 똑같이 떠들어 대고있지 바꿔 바꿔 너희들의 썩어빠진 생각들을 이 음악을 듣고 너희의 생각을 한번 바꿔봐 가식적인 모습의 둘러 쌓인 그들 I SAY 죽이고 먹히는 먹이사슬의 놀이 이젠 가꾸고 너희들의 생각없는 뇌리속을 습관처럼 출발해주는 노래로만 아시나 자신이 서있는 곳을 되새겨봐 그렇게 생각만 계속하고 살고 싶던가 세상속의 주인공이 된다해봐 그래도 남이 바꿔주는 삶만 원하겠는가 인정받고 싶은 사람 손들어봐 이렇게 언제까지 낙오자로 남을것인가 내가 눈을 감는다고 생각해봐 그러면 이 세상의 모든것이 존재한걸까,65GZF8O24gasuyIwyB0zQn,0.537,0.9,-6.138,0,0.00672,0.503,172.053
  SHINee (샤이니)  ,누난 너무 예뻐 (Replay),누난 너무 예뻐서 남자들이 가만 안 둬 흔들리는 그녀의 맘 사실 알고 있어 그녀에게 사랑은 한순간의 느낌일 뿐 뭐라 해도 나에겐 삶의 everything 아마 그녀는 어린 내가 부담스러운가봐 날 바라보는 눈빛이 말해주잖아 and I think I'm gonna hate it girl 끝이 다가 오는 걸 가슴이 말해준다 누가 뭐래도 누난 너무 예뻐 그 그녀를 보는 나는 미쳐 하 하지만 이젠 지쳐 Replay Replay Replay 추억이 내 맘을 할퀴어 아 아파서 이젠 맘을 고쳐 다 다가올 이별에 난 Replay Replay Replay 누난 나의 M V P 부러움에 뿌듯했지 늘 시선집중 그녀와 함께 있는 난 So cool 제발 이 손을 놓지 말자 던 나의 다짐은 어느 순간부터 거짓인걸 알아 아마 그녀는 착한 내가 별 재미없었나 봐 날 대하는 몸짓이 말하고 있잖아 and I think I'm gonna hate it girl 끝이 다가 오는 걸 가슴이 소리친다 이별 앞에서 누난 너무 예뻐 그 그녀를 보는 나는 미쳐 하 하지만 이젠 지쳐 Make up Shake up Break up 추억이 내 맘을 할퀴어 아 아파서 이젠 맘을 고쳐 다 다가올 이별에 난 Make up Shake up Break up 아 아 아름다운 그녀는 아 아 아직까지 누구와 진실 된 사랑의 맛을 본적이 없는 게 분명해 아 아 아쉽게도 그녀는 아 아 아직 어린 나에겐 진실 된 사랑의 마음을 받을 수 없는지 누난 너무 예뻐 그 그녀를 보는 나는 미쳐 하 하지만 이젠 지쳐 Replay Replay Replay 추억이 내 맘을 할퀴어 아 아파서 이젠 맘을 고쳐 다 다가올 이별에 난 Replay Replay Replay 누난 너무 예뻐 그 그녀를 보는 나는 미쳐 하 하지만 이젠 지쳐 Replay Replay Replay 추억이 내 맘을 할퀴어 아 아파서 이젠 맘을 고쳐 다 다가올 이별에 난 Replay Replay Replay 누난 너무 예뻐 I keep thinkin 'bout you 누난 예뻐 I keep dreaming 'bout you 진실된 사랑의 맛을 본 적이 누난 너무 예뻐 I keep thinkin 'bout you 누난 예뻐 I keep dreaming 'bout you 진실된 사랑의 마음을,1rp986nzkyAX1wFpxzbwlC,0.716,0.779,-2.203,1,0.178,0.59,99.977
  Performer  ,쉽지,지금 날 사랑하고 있기는 하지만 날 혼자 남겨두고 떠나간 지난 날이 너무 너무 너무 미안해 내게 다시 돌아오는 길이 어려워 망설이고 망설이는 내가 사랑하는 그녀 나를 사랑하는 그녀 너 지금 나 ？？문에 많이 이만큼 많이 힘들어 한다고 친구에게 들었어 넌 왜 날 왜 어려워해 우리는 쉽게 깨지지 않아 어쨋든 널 사랑하는 내게 돌아와줘 쉽지 어쩔줄 몰라하는 네 모습 오히려 난 돌아올 널 기다리는데 한번에 실수라고 생각해 어쨋든 지금 날 사랑하고 있잖니 내게로 와 눈치 보지마 다 필요 없어 그냥 내게로 와 내게로 와 걱정 하지마 너 지금 그대로만 내게로 와  좀 늦었지만 지금 이라도 날 받아줄 준비가 되있는 너라면 내게로 다시 돌아오려는 너의 길만이라도 쉽게 열어둘께  사랑하는 연인들 사이엔 앞으로 더 어려운 날들이 있는데 널 힘들게 만들고 싶지않아 난 지금 두팔벌려 널 기다릴꺼야 좀 늦었지만 지금 이라도 날 받아줄 준비가 되있는 너라면 내게로 다시 돌아 오려는 너의 길만이라도 쉽게 열어둘께 내게로 와 눈치 보지마 다 필요 없어 그냥 내게로 와 내게로 와 걱정 하지마 너 지금 그대로만 내게로 와 one two one two three four 내게로 와 눈치 보지마 다 필요 없어 그냥 내게로 와 내게로 와 걱정 하지마 너 지금 그대로만 내게로 와,7tV9OWJAzOBE1l5bFa8XU7,0.735,0.941,-5.728,1,0.057,0.852,132.014
  브라운아이드걸스  ,Timing,"Yeah oh you look so nice, uh huh, you're not gonna fail, just try it, uh huh yeah You might have no idea 너와 난 둘로 이어져있어 난 알수 있어 that you are the one you could feel deja vu 모든 걸 다 잊구 Can't you be just my boo? Come on 눈빛은 당당해 자신감 가득해 스스로 내 자신에 꽤나 만족하지 여유가 충분해 나를 향한 모든 행동 어쩐지 너란 남자 맘에 들 것 같아~ 분명히 나를 갖고 싶은 욕심 있지만 신중히 다시 은근히 재고 있잖아 다가와 내 맘 내 눈 내 귀 모든 걸 바꿔봐 너 어디 나를 열어봐 워어우워어우워어어 하~ 괜한 흔한 그저 뻔한 호기심이면 내 사랑 줄 수 없어 no no no no no~ Yeah, honey, do you know you got me all? Bar에 들어선 널 바라본 순간 느꼈어 we got the same soul 루즈한 mood, 기분에 사로잡혀 뭘 원하는 지도 바라는 지도 몰라 하지만은, 다가와 boy~ 내 어깨에 두 팔을 둘러줘 Because I don't give a thang where you're from or what you do 반쯤 감긴 눈에 살작 입술을 맞춰줘 let me open my eyes, take me to your paradise 못본척 스치고 안본척 숨기고 난 그저 네 방식을 좀더 지켜 볼게 아닌 척 겉으론 다른 여자 대하면서 내쪽을 살피는 너 이젠 나를 잡아 가끔은 그냥 솔직하게 너를 보여봐 시간은 자꾸 가는데 너무 늦잖아 다가와 내 맘 내 눈 내 귀 모든 걸 바꿔봐 너 어디 나를 열어봐 워어우워어우워어어 하~ 괜한 흔한 그저 뻔한 호기심이면 내 사랑 줄 수 없어 no no no no no~ 나에게 미소를 줘봐~ 너만의 느낌을 줘봐~ 찾아줘 지난 시간 내가 원한 걸 안겨줘 참았던 나를 깨워줘 워어우워어우워어어허~ 아픈 깊은 버리고픈 기억 줄 거면 너 역시 그만 가줘 no no no~ 다가와 내 맘 내 눈 내 귀 모든 걸 바꿔봐 너 어디 나를 열어봐 워어우워어우워어어 하~ 괜한 흔한 그저 뻔한 호기심이면 내 사랑 줄 수 없어 no no no no no~ Yeah 내가 고갤 돌린 틈을 타 점점 좁혀지는 사이 이대로 나 터져버릴 것만 같았지 Please make your move, yo boy 나를 뚫어지게 본 네 맘을 다 알고 있어 그대 내게 다가와 이제는 간발의 차이 살짝 풍긴 그대의 향기가 나는 좋아 you're gonna make it slow 나는 알 수 있어 이 밤의 그 끝을 잡아 다가와 줘",335idmr8d2m9GbtC36IzZ0,0.792,0.743,-4.935,1,0.205,0.507,95.988
  김산  ,헤드라이트,밤은 점점 깊어 가요 밝아오는 달 가로등에 스친 헤드라이트 다가와요 난 아직 많은 밤을 새우며 당신과 함께 걸은 이 길에 남겨진 채로 지난 일들을 떠올리고 있어요 다시 돌아와 줘요 바램 같은 건 없어요 보고 싶단 말 나에게서 떠난 시간 행복해요 지난날들의 사진 속에는 참 많은 순간 함께 거닐며 사랑스러운 미소를 짓는 당신이 그리워요 다시 돌아와 줘요 난 아직 많은 밤을 새우며 당신과 함께 걸은 이 길에 남겨진 채로 지난 일들을 떠올리고 있어요 더는 자신 없어요,3Xi2wSBaV6wWFkFV9iT3ho,0.708,0.611,-7.445,1,0.0388,0.962,159.955
  뉴이스트  ,"NU, Establish,Style, Tempo",Now we spittin’ fire on the mic Bout to show you something that you like Look at NU’EST quite the sight Like mohammad Ali in a fight NU Establish Style Tempo NU’EST 약자로 Now is the beginning of our show So nod your head to the flow 귀를 열어 눈을 떠 새로움을 창조할 Time 아무도 막지마 이것이 우리들의 Show Time 무서움이 없는자들 이제부터 우리들의 날들 지금부터 지켜봐 우리 NU’EST만의 색다름,5rk2CZzLt0yDngsdRwSJ4T,0.572,0.892,-5.156,1,0.146,0.347,139.964
  오렌지 캬라멜  ,나처럼 해봐요,나 나 나처럼 해봐요 난 솔직히 솔직히 답답해 죽겠어요 사랑이 사랑이 그리 어려웠나요 나처럼 해봐요 생각보단 별로 어렵지 않아요 하나씩 해봐요 12시 자기 전 먼저 연락해보기 수다쟁이보단 먼저 들어봐 주기 가끔씩 밀고 당겨보기 기념일은 꼭 챙기기 정말 사랑한다면 숨기지 말기 나 나 나처럼 해봐요 오 오 내 맘을 흔들어 봐요 오 오 들었다 놨다 해봐요 오 오 Tonight 이 밤이 다가요 오 오 오 나처럼 처럼 해봐요 나 나 나처럼 춰봐요 이렇게 흔들어 봐요 나 나 나처럼 해봐요 난 가끔씩 가끔씩 계산을 먼저 해요 조금씩 조금씩 정신을 쏙 빼놔요 어느새 모르게 홀려버린 당신은 귀여운 노예 불쌍한 내 Honey 사소한 말들도 전부 기억해주길 자존심 따위는 집에 두고 와주기 아찔한 눈웃음 쳐보고 슬쩍 손도 잡아보고 정말 사랑해 먼저 고백해 보길 나 나 나처럼 해봐요 오 오 내 맘을 흔들어 봐요 오 오 들었다 놨다 해봐요 오 오 Tonight 이 밤이 다가요 오 오 오 나처럼 처럼 해봐요 나 나 나처럼 춰봐요 이렇게 흔들어 봐요 나 나 나처럼 해봐요 요렇게 저렇게 렇게 요렇게 요렇게 저렇게 요렇게 저렇게 렇게 요렇게 요렇게 저렇게 날 따라 날 따라 따라 따라 날 따라 해봐요 오 오 가슴을 애태워 봐요 오 오 요렇게 춤을 춰봐요 오 오 Tonight 이 밤이 다가요 오 오 오 나처럼 처럼 해봐요 나 나 나처럼 춰봐요 이렇게 흔들어 봐요 나 나 나처럼 해봐요,37jsbSR1kLHfNWOjwFnTlD,0.746,0.951,-1.506,1,0.0932,0.836,128.994
  미쓰에이  ,(Mama) I`m Good,모두 나를 구속해 남들과는 다른 나를 봐요 Imma be ok 뭐가 이리 복잡해 조금 우리 단순하게 가요 and we'll be ok 다 어리다고 해 아직 모른다고 해 내 엉뚱한 태도가 뭐가 맘에 안든 데 나 어리다 그래 생각도 단순해 날 제발 내버려둬 Mama I'm good I'm good 걱정하지 마요 지켜 봐줘요 It's all good Mama I'm good I'm good Won't you give me a chance 나 날 수 있게 So good Oh mama I'm good So good 싫으면 싫다고 해 나는 돌려서 말을 못해요 no I don't care yo 외모도 좀 어색해 화장하긴 아직 미숙해요 but it don't mean a thang Oh no 다 어리다고 해 아직 모른다고 해 내 엉뚱한 태도가 뭐가 맘에 안든 데 나 어리다 그래 생각도 단순해 날 제발 내버려둬 Mama I'm good I'm good 걱정하지 마요 지켜 봐줘요 It's all good Mama I'm good I'm good Won't you give me a chance 나 날 수 있게 So good Mama I'm Good So good Mama I'm good So good so good so good so good No matter what they say 끝까지 갈거야 저 높은 하늘 향해 날아가 I don't care what you think It's alright So good so good Mama I'm good 걱정하지 마요 지켜 봐줘요 It's all good Mama I'm good I'm good Won't you give me a chance 나 날 수 있게 So good Mama I'm Good So good Mama I'm good So good so good so good so good Mama I'm good,1RGvLMMYbbZJ1k3eLJqEBr,0.746,0.878,-1.067,0,0.194,0.915,119.979
