artist,title,lyric,track_id,danceability,energy,loudness,mode,acousticness,valence,tempo
  동물원  ,여기서 우리,얼어붙은 저 숲 속에 내 뜨거운 맘을 이 텅 빈 어둠 속에 우리의 사랑을 그대와 함께 우리들은 내일과 희망이 있소 사랑의 노래 없어 쓸쓸했던 산과 들판은 우리들의 다정한 벗이 되어 있소 얼어붙은 저 숲 속에 내 뜨거운 맘을 이 텅 빈 어둠 속에 우리의 사랑을 그대와 함께 우리들은 내일과 희망이 있소 사랑의 노래 없어 쓸쓸했던 산과 들판은 우리들의 다정한 벗이 되어 있소 여기서 우리 사랑과 우정을 나눠 봅시다 여기서 우리 사랑과 우정을 나눠 봅시다,6938GyPlXG8vA91AWCphRY,0.281,0.287,-9.944,1,0.968,0.32,104.407
  신촌 블루스  ,밤마다 Blues,잊기로했어 너무나 짧은 사랑이지만 흩어지는 기억들도 아쉬움의 나날도 이젠 모두 내게서 가버렸네 세월이 세월이 흐르다 보면 내 허전한 가슴에 그리움이 그리움이 쌓일거야 하지만 지금 내 짧은 사랑이 그대를 못내 아쉬워하네 보내야했어 너무나 많은 사연때문에 싱그럽던 계절도 즐거웠던 추억도 이젠 모두 내게서 보내야했어 먼훗날 그때의 기억이 나면 밤마다 그대 그리다 남몰래 남몰래 울겠지 하지만 지금 내 좁은 마음은 그대를 끝내 보내야했어 그대를 끝내 보내야했어 내 허전한 마음을 잊기로 했어 너무나 짧은 사랑이지만,6O07MSMaQEtDE6EdKQ7zzS,0.348,0.497,-11.846,0,0.395,0.278,140.541
  양희은  ,하얀 목련,하얀 목련이 필때면 다시 생각나는 사람 봄비내린 거리마다 슬픈 그대 뒷모습 하얀 눈이 내리던 어느날 우리 따스한 기억들 언제까지 내 사랑이어라 내 사랑이어라 거리엔 다정한 연인들 혼자서 걷는 외로운 나 아름다운 사랑얘기를 잊을수 있을까 그대 떠난 봄처럼 다시 목련은 피어나고 아픈가슴 빈자리엔 하얀 목련이 진다  거리엔 다정한 연인들 혼자서 걷는 외로운 나 아름다운 사랑얘기를 잊을수 있을까 그대 떠난 봄처럼 다시 목련은 피어나고 아픈가슴 빈자리엔 하얀 목련이 진다 아픈가슴 빈자리엔 하얀 목련이 진다 아픈가슴 빈자리엔 하얀 목련이 진다,4FSHoBrhlsCcWibjATvvY6,0.539,0.261,-17.617,0,0.658,0.217,74.262
  양원식  ,사랑...그 후에,비내리던 그 어느날 내 사랑이 찾아와서  소리없이 울더니만 안녕하고 떠나갔어  터질듯한 내 가슴은 그대만을 그리면서  오늘밤도 나 이렇게 슬픈노래 부르는데  한번만 더 사랑할 수 있다면  내 모든걸 그대에게 줄텐데  한번만 더 사랑할 수 있다면  내 마음은 오직 그대뿐이리  내 사랑아 지금 어디로갔나  내 사랑아 지금 어디로갔나  이 마음은 그대 생각뿐인데  이 마음은 그댈 기다리는데    한번만 더 사랑할 수 있다면  내 모든걸 그대에게 줄텐데  한번만 더 사랑할 수 있다면  내 마음은 오직 그대뿐이리  내 사랑아 지금 어디로갔나  내 사랑아 지금 어디로갔나  이 마음은 그대 생각뿐인데  이 마음은 그댈 기다리는데,7BrTw43TGssxEJvMJHRfje,0.497,0.439,-8.232,0,0.15,0.344,179.928
  노르웨이 숲  ,Hello ,너에게 할 말이 있어 왜 자꾸 설레이게 만들어 그러다 진짜 빠져버릴까 봐 내 맘이 떨린단 말이야 나에게 이런 이유가 뭐야 왜 자꾸 설레이게 만들어 이렇게 내 옆으로 와버리면 내 볼이 빨개지잖아 Hey 날 좀 봐요 Hello Baby 날 좀 봐요 Hello 내겐 너무 사랑스런 그대뿐이죠 Hey 날 좀 봐요 Hello Baby 날 좀 봐요 Hello 그대 한 사람만 원하는 나를 한 번 말해도 좋아 두 번 말해도 좋아 이젠 내 옆에만 있어 줄래 You are my shining star Hey 날 좀 봐요 Hello Baby 날 좀 봐요 Hello 내겐 너무 사랑스런 그대뿐이죠 Hey 날 좀 봐요 Hello Baby 날 좀 봐요 Hello 그대 한 사람만 원하는 나를 I know I know You know You know I know I know You know You know Hey 날 좀 봐요 Hello Baby 날 좀 봐요 Hello 내겐 너무 사랑스런 그대뿐이죠 Hey 날 좀 봐요 Hello Baby 날 좀 봐요 Hello 그대 한 사람만 원하는 나를,2shQRmKhuEhGTuBDi30y5I,0.544,0.286,-8.811,1,0.804,0.555,81.076
  Cut Worms  ,Hanging Your Picture Up to Dry,I'm hanging your picture up to dry Hanging your picture up to dry Your picture soaked up every lonesome teardrop from my eye Now I ain't got nothing left to cry  The neighbours they can't stand me anymore Neighbours they can't stand me anymore They won't take another night of listening to me cry Calling out your name until I'm hoarse  Chorus Someday you'll see that you belong to me Till that time has come I'll get no rest Someday you'll find that all your love is mine Till that time has come I will remain  Verse 2 Just hang your picture by my door Hanging your picture by my door Every time a knock comes on my heart will drop to my feet Though I know it's not you anymore  Hanging your picture up to dry Hanging your picture up to dry Maybe by the time it's dry I'll learn to start anew Or maybe I'll just lay down and die,2zR6SbQtgmJteq9AVRMJhj,0.468,0.77,-4.675,1,0.0684,0.65,114.291
  10CM  ,매트리스 ,오늘밤 너는 나와 이불 속에 들어가 아무것도 하지 말고 그냥 바라보다가 웃음을 참지 못하고 먼저 깜빡인 사람 그사람이 졌으니까 마실 것 좀 가져와 새로 산 침대와 그 속의 우리가 세상의 전부인 거라면 그럼 우린 나갈 필요 없으니까 난 어설픈 말장난을 좀 해보려다가 어느새 잠든 너의 얼굴이 뚫어져라 괜히 감동 하고 있어 굳이 말로 하지 않아도 자꾸만 나도 모르게 이불을 끌어 오는 이유는 모르겠지만 다신 그러지 않을께 눈 앞에 계속 있어줘 내가 귀찮을 만큼 다리 올려놔도 좋아 내겐 가벼우니까 새로 산 침대와 그 속의 우리가 세상의 전부인 것처럼 그럼 우린 잠들 수도 없으니까 난 어설픈 말장난을 또 해보려다가 그새 또 잠든 너의 얼굴이 뚫어져라 다시 감동하고 있어 굳이 말로 하지 않아도 난 이러고 계속 있어도 되는 걸까 넌 또다른 많은 밤들을 나와 있어 줄까 제발 날 보고 또 웃어 굳이 말로 하지 않아도 오늘은 내가 유난히 말이 많은 것 같아 몰라 같이 있으니까 괜히 들떠있나봐 뒤에서 날 꼭 안아줘 어깨에 턱을 괴고 그리곤 가만히 있어 잠들 것 같으니까,6oGcWTN8RAl6VjUappXYHM,0.735,0.49,-5.659,1,0.713,0.546,93.359
  Boy  ,Boris (Acoustic),He said baby Come up to the office You sang at my party I owe you some money You owe me your lips I'm gonna give tips I heard your boyfriend is out of town Baby Aren't you hungry I could feed you cookies I could get my car keys Oh what a cute dress But right now it's useless I heard your boyfriend is out of town I said you should get out of town too I said you should get out of town too He said baby I know you like me You know everyone does Really I'm serious We could have real fun And we're only young once I heard your boyfriend is out of town Baby Where are you going Don't be such a diva You can't just leave now Come back don't bore me You can't just ignore me Isn't your boyfriend out of town I said yes And you should get out of town too I said you should get out of town too I said you should get out of town too He said baby Come up to the office You sang at my party I owe you some money You owe me your lips I'm gonna give tips I heard your boyfriend is out of town,5dTrHxhLCqcdLlXtY0ZYaE,0.558,0.188,-9.495,0,0.822,0.19,125.694
  시인과 촌장  ,돌아보면,돌아보면 아름다웠던 날들 그렇게도 발시리던 기억들 발자욱들 수많은 날 내가슴을 흘렀던 깊고 푸른 눈물의 그 골짜기 강물들  돌아보면 햇살이었던 날들 그렇게도 고마왔던 아픔들 외로운 날들 돌아보면 떠오르는 모습들 눈물처럼 번져오는 얼굴들 그웃음들  음음 음 라라라라라리라라라라라  돌아보면 은총이었던 날들,5QETGqz2baJM9UVtdzhT1o,0.331,0.0801,-21.71,1,0.871,0.238,78.816
  김시연  ,야! 이 돼지야 (Feat. 박근혜),언젠가 니가 내게 라면 사진을 보내 내 위가 꼴렸을 때 그래서 내가 돼지라 했더니 니가 날 차단 먹인 게 오 눈뜨자 마자 기타 붙잡고 시작하게 된 건 그래도 아침에 일어나서 이런걸 쓰는것도 너라서 기분이 나쁘지는 않아 난 말야 너가 끓여준 치즈 라면도 먹고 싶고 너가 해준 김치볶음밥 먹는 건 내 꿈이야 꿀이야 일일이 말하지 않아도 알 수 있는 건 핸드폰을 누르면 나오는 니 얼굴이 너무 좋아서 이 지경까지 오게 됐는지도 몰라 가끔은 어린아이 같이 찡찡대는 것도 미안해 밤늦게 들어와 걱정시켜서 미안해 오오오 오오 너의 얼굴을 볼 수 없어도 작은 손가락 눈 입모양으로 너와 같은 세상에 있단 걸 느끼는 게 나는 행복해 난 너의 다리에 누울 때면 말랑대는 게 좋고 춤추면서 계속 또 살랑대는 게 좋아 눈이 세 줄이 돼 웃는 게 제일 좋아 나 나에겐 너 하나뿐인 걸 너땜에 아파하는 걸 잔꾀고 뭐고 진짜로 난 너 하나뿐인 걸 난 말야 너가 끓여준 치즈 라면도 먹고 싶고 너가 해준 김치볶음밥 먹는 건 내 꿈이야 꿀이야 오 핸드폰을 누르면 나오는 니 얼굴이 너무 좋아서 이제 여기까지 오게 됐는지도 몰라 아침에 일어나서 보름달 뜰 때까지 이 노래 만든 거 후회없음 좋겠어 그러니까 이제 나 차단시키지마 이 돼지야,0RoczcSRtfO4DpyE45G3AS,0.722,0.525,-8.357,1,0.258,0.517,116.99
  이장희  ,한 소녀가 울고 있네,한 소녀가 울고 있네 가냘픈 어깨가 들먹이네 싸늘한 달빛이 비춰주네 긴 머리가 달빛에 흔들리네 한 소녀가 울고 있네 두 손으로 얼굴을 가리었네 싸늘한 바람이 불어오네 긴 머리가 바람에 흐느끼네 한 소녀가 울고 있네 허 가냘픈 어깨가 들먹이네 싸늘한 달빛이 비춰주네 긴 머리가 달빛에 흔들리네 한 소녀가 울고 있네 두 손으로 얼굴 가리었네 싸늘한 바람이 불어오네 에 긴 머리가 바람에 흐느끼네 한 소녀가 울고 있네 에 한 소녀가 울고 있네 에 한 소녀가 울고 있네 에 한 소녀가 울고 있네 에 한 소녀가 울고 있네 에,01Gek8vzCiPX7kzl3JJpCF,0.315,0.389,-16.526,0,0.614,0.911,184.396
  Jonny Lang  ,To Love Again,"I'd been sleeping way too long Searched for the answers but, couldn't find one Thought I had it under control Yeah I was dying I didn't even know  I needed something You showed me how to love again How to love again When I had nothing You showed me how to love again How to love again  NO more crying, no more fear I've found a way out after all these years No mistaking, I've been changed Now and forever I'll never be the same  Because when I had nothing You showed me how to love again How to love again I needed something You showed me how to love again How to love again  Don't wanna go back Don't wanna go through that misery I love where I'm at Wherever you are I want to be You're all I need  I needed something You showed me how to love again How to love again When I had nothing You showed me how to love again How to love again",26jFirhK2otmeF3FdlJ8Gv,0.555,0.605,-8.989,1,0.0112,0.408,161.934
  장은아  ,이 거리를 생각하세요,외로울 때면 생각하세요 아름다운 이 거리를 생각하세요 잊을 수 없는 옛날을 찾아 나 이렇게 불빛 속을 헤맨답니다 오고가는 사람들을 바 라보면서 나도 몰래 발길이 멈추는 것은 지울 수가 없었던 우리들의 모습을 가슴에 남겨둔 까닭이 겠죠  이 거리를 생각하세요  눈이 내리면 행복했었죠 차가운손 호호불며 우린걸었죠 명동성당에 종이울리면 두마음은 젖어가고 꿈이 있었죠 우리걷던 그 길목엔 그대는 없고 늘다니던 찻집에도 그대는 없어 눈물어린 발자욱 여기남겨두는건 그대를 부르는 나의 목소리  이 거리를 생각하세요 이 거리를 생각하세요,3P3SCjkjRzubAsg4bhj4II,0.546,0.387,-7.537,1,0.893,0.266,101.691
  Damien Rice  ,Silent Night,Silent night Broken night All is fallen When you take your flight I found some hate for you just for show You found some love for me thinking I'd go Don't keep me from crying to sleep Sleep in heavenly peace Silent night Moonlit night Nothing's changed Nothing is right I should be stronger then weeping alone You should be weaker then sending me home I can't stop you fighting to sleep Sleep in heavenly peace,3kgLdAuq9OjwPoi4SeP37f,0.373,0.0557,-20.458,0,0.907,0.0467,175.014
  Magna Carta  ,Goin My Way (Road Song),"are you goin' my way have you time to take a ride on such a easy highway beneath a jigsaw sky, chewing grass in the meadow and the sun we will laugh together hum a well known symphony just, talk about the weather The way it used to be you know not so very long ago not so very long ago  Time to laugh at the sun Stay inside on a rainy day we didn't know it couldn't last  Time to laugh at the sun Stay inside on a rainy day we didn't know it couldn't last  are you goin' my way leave the city far behind you down an easy highway The way it used to be you know not so very long ago not so very long ago not so very long ago  are ya goin' goin' my way are ya goin' goin' my way are ya goin' goin' my way are ya goin' goin' my way are ya goin' goin' my way are ya goin' goin' my way",0if7L5A7q8HvlgME1mM3th,0.564,0.421,-15.549,1,0.652,0.805,135.913
  홍시  ,If You (Vocal. 이다혜),있잖아 내가 할 말이 있어 어설프게 내 맘에 들어온 너 말이야 한참을 그렇게 망설이다가 이제서야 너에게 고백해 그런 눈으로 바라보지 마 내 맘 겨우 정리했단 말이야 If You 난 너였단 말이야 매일 밤 날 설레게 했던 널 If You 흔들리는 마음을 외면할 수 있을까 있잖아 넌 이런 나를 어떻게 생각해 사실 난 아직 모르겠어 복잡한 내 마음이 너를 밀어내도 어느새 네가 다시 밀려와 사실은 너도 알고 있잖아 오랫동안 널 좋아했던 나를 If You 난 너였단 말이야 매일 밤 날 설레게 했던 널 If You 흔들리는 마음을 외면할 수 있을까,0MiC3xQjF3FNBq6R5Tmeo4,0.811,0.383,-6.592,1,0.787,0.362,107.974
"  김학래, 임철우  ",내가,이 세상에 기쁜 꿈 있으니 가득한 사랑의 눈을 내리고 우리 사랑에 노래 있다면 아름다운 생 찾으리다  이 세상에 슬픈 꿈 있으니 외로운 마음의 비를 적시고 우리 그리움에 날개 있다면 상념의 방랑자 되리다  이 내 마음 다하도록 사랑한다면 슬픔과 이별 뿐이네 이 내 온정 다하도록 사랑한다면 진실과 믿음 뿐이네  내가 말 없는 방랑자라면 이 세상의 돌이 되겠소 내가 님 찾는 떠돌이라면 이 세상 끝까지 가겠소  이 세상에 기쁜 꿈 있으니 가득한 사랑의 눈을 내리고 우리 사랑에 노래 있다면 아름다운 생 찾으리다  내가 말 없는 방랑자라면 이 세상의 돌이 되겠소 내가 님 찾는 떠돌이라면 이 세상 끝까지 가겠소  이 세상 끝까지 가겠소 이 세상 끝까지 가겠소,6C6JQpLqeqCIlG2zX7Va7w,0.651,0.736,-4.646,1,0.441,0.658,113.729
  Patsy Cline  ,She`s Got You,"I've got your picture that you gave to me And it's signed with love, just like it used to be The only thing different, the only thing new I've got your picture, she's got you I've got the records that we used to share And they still sound the same as when you were here The only thing different, the only thing new I've got the records, she's got you  [Chorus] I've got your memory or has it got me? I really don't know but I know it won't let me be I've got your class ring that proved you cared And it still looks the same as when you gave it dear The only thing different, the only thing new I've got these little things, she's got you  [Chorus] I've got your memory or has it got me? I really don't know but I know it won't let me be I've got your class ring that proved you cared And it still looks the same as when you gave it dear The only thing different, the only thing new I've got these little things, she's got you",1TM5wcr176XXvS10VCOqvP,0.39,0.189,-13.609,1,0.792,0.61,183.11
  박준희  ,Hello Juice,Hello Hello Hello 꿈같은 날이 다가와 내 안에 품었던 널 만나는 오늘 세상에 태어날 내 아기 너의 눈을 어떻게 바라볼지 난 네가 울면 어떻게 안아줄지 Hello Juice Love you 맘맘마마 파파파파 옹알대는 말 Love you 맘맘마마 파파파파 기적 같은 너와의 대화 상상해 Hello Hello Hello 행복한 날이 찾아와 걸핏하면 우는 엄마 되는 오늘 새로운 세상 열리는 날 너의 손을 어떻게 잡아줄지 난 네가 크면 어떻게 감당할지 Hello Juice Love You 맘맘마마 파파파파 옹알대는 말 Love You 맘맘마마 파파파파 기적 같은 너와의 대화 상상해 처음 널 본 날 울었지 네 심장소리에 벅차서 어렸던 나 엄마가 되는 게 아직 믿어지지가 않아 Love You 맘맘마마 파파파파 옹알대는 말 Love You 맘맘마마 파파파파 기적 같은 너와의 대화 상상해 Hello Hello Hello 널 만나러 가는 길,6sJEKzNyyehdXzT4HOLIkO,0.602,0.641,-5.709,1,0.0694,0.68,78.004
  Susie Suh  ,Why,So I leave you wanting more 'Cause I've learned over the years it's better to have you waiting at the front porch But why do I close the door and Why do I leave my love hanging and Why do I ask myself these questions I guess I love you I row my boat down your river and I wish for easy sailing but Then I come ashore and I'm not like I was before So I close the door and I leave you wanting more and I don't ask myself any questions Just what would I do If everything I knew Was tossed out the window Maybe I would love you Like I never loved myself before So why do I leave you at the door and Why do I leave my love hanging and Why do I ask myself these questions So why do I leave you at the door and Why do I leave my love hanging and Why do I ask myself these questions Because I loved you,294VVBOXn5zEKDn8UdlugH,0.683,0.0528,-14.984,1,0.938,0.128,108.077
  Jackson Browne  ,Running On Empty,Now the seats are all empty Let the roadies take the stage Pack it up and tear it down They're the first to come and last to leave Working for that minimum wage They'll set it up in another town Tonight the people were so fine They waited there in line And when they got up on their feet they made the show And that was sweet But I can hear the sound Of slamming doors and folding chairs And that's a sound they'll never know Now roll them cases out and lift them amps Haul them trusses down and getem up them ramps Cause when it comes to moving me You know you guys are the champs But when that last guitar's been packed away You know that I still want to play So just make sure you got it all set to go Before you come for my piano But the band's on the bus And they're waiting to go We've got to drive all night and do a show in Chicago or Detroit I don't know We do so many shows in a row And these towns all look the same We just pass the time in our hotel rooms And wander round backstage Till those lights come up and we hear that crowd And we remember why we came Now we got country and western on the bus R and B we got disco in eight tracks and cassettes in stereo We've got rural scenes and magazines We've got truckers on the CB We've got Richard Pryor on the video We got time to think of the ones we love While the miles roll away But the only time that seems too short Is the time that we get to play People you've got the power over what we do You can sit there and wait Or you can pull us through Come along sing the song You know you can't go wrong Cause when that morning sun comes beating down You're going to wake up in your town But we'll be scheduled to appear A thousand miles away from here People stay just a little bit longer We want to play just a little bit longer Now the promoter don't mind And the union don't mind If we take a little time And we leave it all behind and sing One more song Oh What you STAY just a little bit longer Please STAY you will Stay you will Oh What you STAY just a little bit longer Oh People stay just a little bit longer Now the promoter don't mind And the union don't mind If we take a little time And we leave it all behind and sing One more song,3UrDYCWfY6fTsiA63NNL27,0.531,0.948,-5.438,1,0.006,0.498,136.891
  Robert Ellis  ,Steady As The Rising Sun,"I won't take much of your time I just need someone to talk to that's kind You know all my darker shades You know everything I keep hidden away And whenever it seems as if nothing is going my way You will call and it seems like you always know just what to say And whenever it seems as if something's gone terribly wrong There is some kind of power in the sound of your voice and it keeps me strong You are steady as the rising sun But, like the moon, you keep on shining long after the day is done It seems impossible to think somehow That there is a love that won't ever let me down And honey, I hope your love won't let me down Life can drag you through the dirt And a man can't always tell you exactly where it hurts But you've touched my un healing heart By making known your very own until I can't tell us apart And if a storm or a gale ever capsize the sails, let these words resound You're the finest of sailing companions a sailor has ever found When I lose or I win, when the audience thins, you have stuck around Oh, I may die in the fight but with you at my side that won't get me down You are steady as the rising sun But, like the moon, you keep on shining long after the day is done It seems impossible to think somehow That there is a love that won't ever let me down And honey, I hope your love won't let me down",3eINflKSGL5KXIy3KxpsjK,0.603,0.452,-9.553,1,0.537,0.461,130.028
  김정호  ,보고싶은 마음,그리움 두고 가야해 나는 가야해 잊을 수 없는 그 사람 찾아 가야해  보고 싶은 마음에 살며시 잠이 들면 내 사랑 꿈속에서 나를 보고 웃는다  철새가 휘돌고 간 저 하늘 끝에는 먼저 가신 내 님이 나를 반겨 주겠지  보고 싶은 마음에 살며시 잠이 들면 내 사랑 꿈속에서 나를 보고 웃는다  철새가 휘돌고 간 저 하늘 끝에는 먼저 가신 내 님이 나를 반겨 주겠지.,49pC2ul6UHHSd9ldBlrZ4p,0.298,0.306,-13.873,1,0.435,0.135,141.123
"  정태춘 ,  박은옥  ","애고,도솔천아",간다 간다 나는 간다 선말고개 넘어간다 자갈 길에 비틀대며 간다 도두리뻘 뿌리치고 먼 데 찾아 나는 간다 정든고향 다시 또 보랴 기차나 탈거나 걸어나 갈거나 누가 이깟 행차에 흥난다고 봇짐 든든히 쌌겠는가 시름짐만 한보따리 간다 간다 나는 간다 길을막는 새벽안개 동구 아래 두고 떠나간다 선말산에 소나무들 나팔소리에 깨기전에 아리랑 고개만 넘어가자  간다 간다 나는 간다 도랑물에 풀잎처럼 인생행로 홀로 떠돌아간다 졸린 눈은 부벼뜨고 지친걸음 재촉하니 도솔천은 그 어디메냐 기차나 탈거나 걸어나 갈꺼나 누가 등떠미는 언덕너머 소매끄는 비탈아래 시름짐만 또한보따리 간다 간다 나는 간다 풍운설음 등에지고 산천대로 소로 저작길로 만난사람 헤어지고 헤어진사람 또만나고 애고 오 도솔천아  기차나 탈거나 걸어나 갈꺼나 누가 노을비끼는 강변에서 잠든몸을 깨우나니 시름짐은 어딜가고 간다 간다 나는 간다 빈 허리에 뒷짐지고 나나나나 허어나나 선말고개 넘어서며 오월산에 뻐꾸기야 애고 오 도솔천아 도두리뻘 바라보며 보리원에 들바람아 애고 오 도솔천아 애고 오 도솔천아,6KHgh0JCde3GLjLqqHftJd,0.415,0.384,-13.243,0,0.792,0.592,152.377
  Jens Lekman  ,"Forever Young, Forever Beautiful",In Milwaukee I met a mountaineer He told me how he'd taken an old lady from there To one of those famous mountaintops Where her husband once had perished and dropped Being a gymnast she was in very good shape But once in a while they had to stop for a break To warm their hands on a cup of java As he helped her put on her balaclava It'd been forty-two years he had heard But the man's body was quite well preserved From the permanent cold he was Forever young forever beautiful Forever young forever beautiful Forever young On the way down her cheeks were redder Redder than the reddest apple They set up their tent at base camp Crawled into their sleeping bags And she lit a candle She said You should have seen him in his summer clothes The short pants that gently exposed His calves that spoke of hidden treasures Golden ratios unknown pleasures She told him how their bodies had together bloomed The first time they did it in her student room How she had got on top of him So she could see everything Reflecting the light off the moon Forever young forever beautiful Forever young forever beautiful Forever young,7r4ZKB54rBN5Co3Ds76X9q,0.627,0.273,-12.256,1,0.937,0.433,107.043
  Koko Taylor  ,Twenty-Nine Ways (To My Baby`s Door),"I got 29 ways just to get to my baby's door I got 29 ways just to get to my baby's door And if he need me bad I can find about two or three more  I got a way through the window, I got a way down the hall, and if the goin' get rough I got a hole in the wall I got 29 ways to get to my baby's door And when he need me bad I can find about two or three more  I got 29 ways just to get to my baby's door I got 29 ways just to get to my baby's door And when he need me bad I can find about two or three more  Now I got ways that I never have said I got a trapdoor right under his bed I got 29 ways just to get to my baby's door And when he need me bad I can find about two or three more  I got 29 ways just to get to my baby's door I got 29 ways just to get to my baby's door And if he need me bad I can find about two or three more  I got a way through the front, I got a way through the back, I got a loose hole and I can ease through the crack I got 29 ways just to get to my baby's door And if he need me bad I can find about two or three more  I got 29 ways now I got 29 ways y'all I got 29 ways yeah I got 29 ways now I got 29 ways just to get to my baby's door",5PddeQUb6Tequ1Q0rMNOWz,0.649,0.68,-7.464,1,0.711,0.666,128.154
  김광석  ,슬픈노래,긴 세월 흘러간 줄 알았는데 모두 다 잊은 줄 알았는데 이 밤 또 다가와 내 마음을 울려요 빗물처럼 다가와 꿈처럼 흘러간 줄 알았는데 흔적 없이 잊은 줄 알았는데 지나는 가로수 잎새마다 이슬이 눈물처럼 흘러요 너를 만난 세상 슬픈 우연 속에서 잊혀지지 않는 너의 모습 그리며 우네 사랑은 긴 그림자로 남아 너와 걷던 그 길가에 꽃들은 피어 온 세상 꽃향기로 반기는데 잊혀진 추억은 내 마음을 울려요 꽃향기로 다가와 아직도 이 거리는 알고 있는데 지나치는 바람도 알고 있는데 그대는 잊었나요 비 내리던 그 벤치를 모두 잊어버렸나요 너를 만난 세상 슬픈 우연 속에서 잊혀지지 않는 너의 모습 그리며 우네 사랑은 긴 그림자로 남아,2aMCQzZg01mgy5fenSWzZY,0.394,0.106,-20.061,1,0.692,0.361,151.102
  양희은  ,행복의 나라로,장막을 걷어라 너의 좁은 문으로 이 세상을 떠보자 창문을 열어라 춤추는 산들바람을 한 번 더 느껴보자 가벼운 풀밭 위로 나를 걷게해주게 봄과 새들의 소리 듣고 싶소 울고 웃고 싶소 내 마음을 만져줘 나도 행복의 나라로 갈테야  접어드는 초저녁 누워 공상에 들어 생각에 도취했소 벽의 작은 창가로 흘러 드는 산뜻한 노는 아이들 소리 아-하 나는 살겠소 태양만 비친다면 밤과 하늘과 바람 안에서 비와 천둥의 소리 이겨 춤을 추겠네 나도 행복의 나라로 갈테야 랄~  고개 숙인 그대여 눈을 떠 봐요 귀도 또 기울여요 아침에 일어나면 자신 느낄 수 없이 밤과 낮 구별없이 고개 들고 들어요 손에 손을 잡고서 청춘과 유혹의 뒷 장 넘기며 광야는 넓어요 하늘은 또 푸(르)러요 다들 행복의 나라로 갑시다 다들 행복의 나라로 갑시다,1V4zJrhHiTuieHsU5wQk6Q,0.615,0.14,-16.4,1,0.982,0.454,91.37
  Joni Mitchell  ,Coyote ,"No regrets Coyote We just come from such different sets of circumstance I'm up all night in the studios And you're up early on your ranch You'll be brushing out a brood mare's tail While the sun is ascending And I'll just be getting home with my reel to reel... There's no comprehending Just how close to the bone and the skin and the eyes And the lips you can get And still feel so alone And still feel related Like stations in some relay You're not a hit and run driver, no, no Racing away You just picked up a hitcher A prisoner of the white lines on the freeway  We saw a farmhouse burning down In the middle of nowhere In the middle of the night And we rolled right past that tragedy Till we turned into some road house lights Where a local band was playing Locals were up kicking and shaking on the floor And the next thing I know That Coyote's at my door He pins me in a corner and he won't take ""No!"" He drags me out on the dance floor And we're dancing close and slow Now he's got a woman at home He's got another woman down the hall He seems to want me anyway Why'd you have to get so drunk And lead me on that way You just picked up a hitcher A prisoner of the white lines of the freeway  I looked a Coyote right in the face On the road to Baljennie near my old home town He went running thru the whisker wheat Chasing some prize down And a hawk was playing with him Coyote was jumping straight up and making passes He had those same eyes - just like yours Under your dark glasses Privately probing the public rooms And peeking thru keyholes in numbered doors Where the players lick their wounds And take their temporary lovers And their pills and powders to get them thru this passion play  No regrets, Coyote I just get off up aways You just picked up a hitcher A prisoner of the white lines on the freeway  Coyote's in the coffee shop He's staring a hole in his scrambled eggs He picks up my scent on his fingers While he's watching the waitresses' legs He's too fat from the Bay of Fundy )From Appaloosas and Eagles and tides And the air conditioned cubicles And the carbon ribbon rides Are spelling it out so clear Either he's going to have to stand and fight Or take off out of here I tried to run away myself To run away and wrestle with my ego And with this flame You put here in this Eskimo In this hitcher In this prisoner Of the fine white lines Of the white lines on the free, free way",2T14lKOaUOZphXASfz2aut,0.573,0.478,-10.893,1,0.694,0.493,91.161
  안녕하신가영  ,마음이 아픈 날에는,마음이 아픈 날에는 둘이서 옛날 옛적 얘기하며 걸어요 밤새 숨죽이며 뻗어있는 그 길로 예쁜 추억들이 숨어있는 그 길로 한 걸음씩 한 걸음씩 더 가까워져요 너무 천천히 가면 다 못 갈지 몰라요 마음이 아픈 날에는 둘이서 도란도란 얘기하며 걸어요 숨겨둔 일들을 고백하는 그 길로 닫힌 마음들을 만져주는 그 길로 한 걸음씩 한 걸음씩 또 가까워져요 너무 천천히 가면 다 못 갈지 몰라요 한 걸음씩 한 걸음씩 더 가까워져요 너무 급하게 가면 숨 가쁘잖아요 한 걸음씩 한 걸음씩 더 가까워져요 한 걸음씩 한 걸음씩 더 가까워져요 한 걸음씩 한 걸음씩 더 가까워져요 한 걸음씩 한 걸음씩 더 가까워져요,46TcVbb7gmsvrBVTyq1SPX,0.503,0.427,-9.985,1,0.576,0.374,150.088
  Otis Rush  ,You Don't Have To Go,"Oh baby, you don't have to go Oh baby, you don't have to go You know I'm gonna pack up baby, down the road I go  Whoa baby, what's gettin' wrong with you Whoa baby, what's gettin' wrong with you You don't treat me nothin' girl, like you used to do  Well I gave you all of my money and let you go downtown You come back in the evenin' you call me all kind of clown Oh baby, you don't have to go You know I'm gonna pack up baby, down the road I go  Whoa baby, turn your lamp down low Whoa baby, turn your lamp down low I beg you all night baby, you don't have to go",67zVkV3iouK7vLNCE8211u,0.567,0.668,-9.972,1,0.165,0.792,102.898
